deploy,return,obstacle_name,obstacle_proximity,obstacle_resolved,behaviour_stage,next_point,speed,heading,next_point_direction,obstacle_direction,name,ivphelm_bhv_active
True,True,none,none,False,in-transit,pointstart,max speed,northwest,northwest,none,alpha,waypt_return
True,True,none,none,False,in-transit,pointstart,max speed,northwest,northwest,none,alpha,waypt_return
True,True,none,none,False,in-transit,pointstart,max speed,northwest,northwest,none,alpha,waypt_return
True,True,none,none,False,in-transit,pointstart,max speed,northwest,northwest,none,alpha,waypt_return
True,True,none,none,False,in-transit,pointstart,max speed,northwest,northwest,none,alpha,waypt_return
True,True,none,none,False,in-transit,pointstart,very fast,northwest,northwest,none,alpha,waypt_return
True,True,none,none,False,in-transit,pointstart,very fast,northwest,northwest,none,alpha,waypt_return
True,True,none,none,False,in-transit,pointstart,very fast,northwest,northwest,none,alpha,waypt_return
True,True,none,none,False,in-transit,pointstart,very fast,northwest,northwest,none,alpha,waypt_return
True,True,none,none,False,in-transit,pointstart,very fast,northwest,northwest,none,alpha,waypt_return
True,True,none,none,False,in-transit,pointstart,very fast,northwest,northwest,none,alpha,waypt_return
True,True,none,none,False,in-transit,pointstart,very fast,northwest,northwest,none,alpha,waypt_return
True,True,none,none,False,in-transit,pointstart,very fast,northwest,northwest,none,alpha,waypt_return
True,True,none,none,False,in-transit,pointstart,very fast,northwest,northwest,none,alpha,waypt_return
True,True,none,none,False,in-transit,pointstart,very fast,northwest,northwest,none,alpha,waypt_return
True,True,none,none,False,in-transit,pointstart,very fast,northwest,northwest,none,alpha,waypt_return
True,True,none,none,False,in-transit,pointstart,very fast,northwest,northwest,none,alpha,waypt_return
True,True,none,none,False,in-transit,pointstart,very fast,northwest,northwest,none,alpha,waypt_return
True,True,none,none,False,in-transit,pointstart,very fast,northwest,northwest,none,alpha,waypt_return
True,True,none,none,False,in-transit,pointstart,very fast,northwest,northwest,none,alpha,waypt_return
True,True,none,none,False,in-transit,pointstart,very fast,northwest,northwest,none,alpha,waypt_return
True,True,none,none,False,in-transit,pointstart,max speed,northwest,northwest,none,alpha,waypt_return
True,True,none,none,False,in-transit,pointstart,max speed,northwest,northwest,none,alpha,waypt_return
True,True,none,none,False,in-transit,pointstart,max speed,northwest,northwest,none,alpha,waypt_return
True,True,none,none,False,in-transit,pointstart,max speed,northwest,northwest,none,alpha,waypt_return
True,True,none,none,False,in-transit,pointstart,max speed,northwest,northwest,none,alpha,waypt_return
True,True,none,none,False,in-transit,pointstart,max speed,northwest,northwest,none,alpha,waypt_return
True,True,none,none,False,in-transit,pointstart,max speed,northwest,northwest,none,alpha,waypt_return
True,True,none,none,False,in-transit,pointstart,max speed,northwest,northwest,none,alpha,waypt_return
True,True,none,none,False,in-transit,pointstart,max speed,northwest,northwest,none,alpha,waypt_return
True,True,none,none,False,in-transit,pointstart,max speed,northwest,northwest,none,alpha,waypt_return
True,True,none,none,False,in-transit,pointstart,max speed,northwest,northwest,none,alpha,waypt_return
True,True,none,none,False,in-transit,pointstart,max speed,northwest,northwest,none,alpha,waypt_return
True,True,none,none,False,in-transit,pointstart,max speed,northwest,northwest,none,alpha,waypt_return
True,True,none,none,False,in-transit,pointstart,max speed,northwest,northwest,none,alpha,waypt_return
True,True,none,none,False,in-transit,pointstart,max speed,northwest,northwest,none,alpha,waypt_return
True,True,none,none,False,in-transit,pointstart,max speed,northwest,northwest,none,alpha,waypt_return
True,True,none,none,False,in-transit,pointstart,max speed,northwest,northwest,none,alpha,waypt_return
True,True,none,none,False,in-transit,pointstart,max speed,northwest,northwest,none,alpha,waypt_return
True,True,none,none,False,in-transit,pointstart,max speed,northwest,northwest,none,alpha,waypt_return
True,True,none,none,False,in-transit,pointstart,max speed,northwest,northwest,none,alpha,waypt_return
True,True,none,none,False,in-transit,pointstart,max speed,northwest,northwest,none,alpha,waypt_return
True,True,none,none,False,in-transit,pointstart,max speed,northwest,northwest,none,alpha,waypt_return
True,True,none,none,False,in-transit,pointstart,max speed,northwest,northwest,none,alpha,waypt_return
True,True,none,none,False,in-transit,pointstart,max speed,northwest,northwest,none,alpha,waypt_return
True,True,none,none,False,in-transit,pointstart,max speed,northwest,northwest,none,alpha,waypt_return
True,True,none,none,False,in-transit,pointstart,max speed,northwest,northwest,none,alpha,waypt_return
True,True,none,none,False,in-transit,pointstart,max speed,northwest,northwest,none,alpha,waypt_return
True,True,none,none,False,in-transit,pointstart,max speed,northwest,northwest,none,alpha,waypt_return
True,True,none,none,False,in-transit,pointstart,max speed,northwest,northwest,none,alpha,waypt_return
True,True,none,none,False,in-transit,pointstart,max speed,northwest,northwest,none,alpha,waypt_return
True,True,none,none,False,in-transit,pointstart,very fast,northwest,northwest,none,alpha,waypt_return
True,True,none,none,False,in-transit,pointstart,very fast,northwest,northwest,none,alpha,waypt_return
True,True,none,none,False,in-transit,pointstart,very fast,northwest,northwest,none,alpha,waypt_return
True,True,none,none,False,in-transit,pointstart,very fast,northwest,northwest,none,alpha,waypt_return
True,True,none,none,False,in-transit,pointstart,very fast,northwest,northwest,none,alpha,waypt_return
True,True,none,none,False,in-transit,pointstart,very fast,northwest,northwest,none,alpha,waypt_return
True,True,none,none,False,in-transit,pointstart,very fast,northwest,northwest,none,alpha,waypt_return
True,True,none,none,False,in-transit,pointstart,very fast,northwest,northwest,none,alpha,waypt_return
True,True,none,none,False,in-transit,pointstart,very fast,northwest,northwest,none,alpha,waypt_return
False,False,none,none,False,completed,none,very fast,northwest,none,none,alpha,none
False,False,none,none,False,completed,none,very fast,northwest,none,none,alpha,none
False,False,none,none,False,completed,none,very fast,northwest,none,none,alpha,none
False,False,none,none,False,completed,none,very fast,northwest,none,none,alpha,none
False,False,none,none,False,completed,none,very fast,northwest,none,none,alpha,none
False,False,none,none,False,completed,none,very fast,northwest,none,none,alpha,none
False,False,none,none,False,completed,none,very fast,northwest,none,none,alpha,none
False,False,none,none,False,completed,none,very fast,northwest,none,none,alpha,none
False,False,none,none,False,completed,none,very fast,northwest,none,none,alpha,none
False,False,none,none,False,completed,none,very fast,northwest,none,none,alpha,none
False,False,none,none,False,completed,none,very fast,northwest,none,none,alpha,none
False,False,none,none,False,completed,none,very fast,northwest,none,none,alpha,none
False,False,none,none,False,completed,none,very fast,northwest,none,none,alpha,none
False,False,none,none,False,completed,none,very fast,northwest,none,none,alpha,none
False,False,none,none,False,completed,none,very fast,northwest,none,none,alpha,none
False,False,none,none,False,completed,none,very fast,northwest,none,none,alpha,none
False,False,none,none,False,completed,none,very fast,northwest,none,none,alpha,none
False,False,none,none,False,completed,none,very fast,northwest,none,none,alpha,none
False,False,none,none,False,completed,none,very fast,northwest,none,none,alpha,none
False,False,none,none,False,completed,none,very fast,northwest,none,none,alpha,none
False,False,none,none,False,completed,none,very fast,northwest,none,none,alpha,none
False,False,none,none,False,completed,none,very fast,northwest,none,none,alpha,none
False,False,none,none,False,completed,none,fast,northwest,none,none,alpha,none
False,False,none,none,False,completed,none,fast,northwest,none,none,alpha,none
False,False,none,none,False,completed,none,fast,northwest,none,none,alpha,none
False,False,none,none,False,completed,none,fast,northwest,none,none,alpha,none
False,False,none,none,False,completed,none,fast,northwest,none,none,alpha,none
False,False,none,none,False,completed,none,fast,northwest,none,none,alpha,none
False,False,none,none,False,completed,none,fast,northwest,none,none,alpha,none
False,False,none,none,False,completed,none,fast,northwest,none,none,alpha,none
False,False,none,none,False,completed,none,fast,northwest,none,none,alpha,none
False,False,none,none,False,completed,none,fast,northwest,none,none,alpha,none
False,False,none,none,False,completed,none,fast,northwest,none,none,alpha,none
False,False,none,none,False,completed,none,fast,northwest,none,none,alpha,none
False,False,none,none,False,completed,none,fast,northwest,none,none,alpha,none
False,False,none,none,False,completed,none,fast,northwest,none,none,alpha,none
False,False,none,none,False,completed,none,fast,northwest,none,none,alpha,none
False,False,none,none,False,completed,none,fast,northwest,none,none,alpha,none
False,False,none,none,False,completed,none,fast,northwest,none,none,alpha,none
False,False,none,none,False,completed,none,fast,northwest,none,none,alpha,none
False,False,none,none,False,completed,none,fast,northwest,none,none,alpha,none
False,False,none,none,False,completed,none,fast,northwest,none,none,alpha,none
False,False,none,none,False,completed,none,moderate,northwest,none,none,alpha,none
False,False,none,none,False,completed,none,moderate,northwest,none,none,alpha,none
False,False,none,none,False,completed,none,moderate,northwest,none,none,alpha,none
False,False,none,none,False,completed,none,moderate,northwest,none,none,alpha,none
False,False,none,none,False,completed,none,moderate,northwest,none,none,alpha,none
False,False,none,none,False,completed,none,moderate,northwest,none,none,alpha,none
False,False,none,none,False,completed,none,moderate,northwest,none,none,alpha,none
False,False,none,none,False,completed,none,moderate,northwest,none,none,alpha,none
False,False,none,none,False,completed,none,moderate,northwest,none,none,alpha,none
False,False,none,none,False,completed,none,moderate,northwest,none,none,alpha,none
False,False,none,none,False,completed,none,moderate,northwest,none,none,alpha,none
False,False,none,none,False,completed,none,moderate,northwest,none,none,alpha,none
False,False,none,none,False,completed,none,moderate,northwest,none,none,alpha,none
False,False,none,none,False,completed,none,moderate,northwest,none,none,alpha,none
False,False,none,none,False,completed,none,moderate,northwest,none,none,alpha,none
False,False,none,none,False,completed,none,moderate,northwest,none,none,alpha,none
False,False,none,none,False,completed,none,moderate,northwest,none,none,alpha,none
False,False,none,none,False,completed,none,moderate,northwest,none,none,alpha,none
False,False,none,none,False,completed,none,moderate,northwest,none,none,alpha,none
False,False,none,none,False,completed,none,moderate,northwest,none,none,alpha,none
False,False,none,none,False,completed,none,low,northwest,none,none,alpha,none
False,False,none,none,False,completed,none,low,northwest,none,none,alpha,none
False,False,none,none,False,completed,none,low,northwest,none,none,alpha,none
False,False,none,none,False,completed,none,low,northwest,none,none,alpha,none
False,False,none,none,False,completed,none,low,northwest,none,none,alpha,none
False,False,none,none,False,completed,none,low,northwest,none,none,alpha,none
False,False,none,none,False,completed,none,low,northwest,none,none,alpha,none
False,False,none,none,False,completed,none,low,northwest,none,none,alpha,none
False,False,none,none,False,completed,none,low,northwest,none,none,alpha,none
False,False,none,none,False,completed,none,low,northwest,none,none,alpha,none
False,False,none,none,False,completed,none,low,northwest,none,none,alpha,none
False,False,none,none,False,completed,none,low,northwest,none,none,alpha,none
False,False,none,none,False,completed,none,low,northwest,none,none,alpha,none
False,False,none,none,False,completed,none,low,northwest,none,none,alpha,none
False,False,none,none,False,completed,none,low,northwest,none,none,alpha,none
False,False,none,none,False,completed,none,low,northwest,none,none,alpha,none
False,False,none,none,False,completed,none,low,northwest,none,none,alpha,none
False,False,none,none,False,completed,none,low,northwest,none,none,alpha,none
False,False,none,none,False,completed,none,low,northwest,none,none,alpha,none
False,False,none,none,False,completed,none,low,northwest,none,none,alpha,none
False,False,none,none,False,completed,none,idle,northwest,none,none,alpha,none
False,False,none,none,False,completed,none,idle,northwest,none,none,alpha,none
False,False,none,none,False,completed,none,idle,northwest,none,none,alpha,none
False,False,none,none,False,completed,none,idle,northwest,none,none,alpha,none
False,False,none,none,False,completed,none,idle,northwest,none,none,alpha,none
False,False,none,none,False,completed,none,idle,northwest,none,none,alpha,none
False,False,none,none,False,completed,none,idle,northwest,none,none,alpha,none
False,False,none,none,False,completed,none,idle,northwest,none,none,alpha,none
False,False,none,none,False,completed,none,idle,northwest,none,none,alpha,none
False,False,none,none,False,completed,none,idle,northwest,none,none,alpha,none
False,False,none,none,False,completed,none,idle,northwest,none,none,alpha,none
False,False,none,none,False,completed,none,idle,northwest,none,none,alpha,none
False,False,none,none,False,completed,none,idle,northwest,none,none,alpha,none
False,False,none,none,False,completed,none,idle,northwest,none,none,alpha,none
False,False,none,none,False,completed,none,idle,northwest,none,none,alpha,none
False,False,none,none,False,completed,none,idle,northwest,none,none,alpha,none
False,False,none,none,False,completed,none,idle,northwest,none,none,alpha,none
False,False,none,none,False,completed,none,idle,northwest,none,none,alpha,none
False,False,none,none,False,completed,none,idle,northwest,none,none,alpha,none
False,False,none,none,False,completed,none,idle,northwest,none,none,alpha,none
False,False,none,none,False,completed,none,idle,northwest,none,none,alpha,none
False,False,none,none,False,completed,none,idle,northwest,none,none,alpha,none
False,False,none,none,False,completed,none,idle,northwest,none,none,alpha,none
False,False,none,none,False,completed,none,idle,northwest,none,none,alpha,none
False,False,none,none,False,completed,none,idle,northwest,none,none,alpha,none
False,False,none,none,False,completed,none,idle,northwest,none,none,alpha,none
False,False,none,none,False,completed,none,idle,northwest,none,none,alpha,none
False,False,none,none,False,completed,none,idle,northwest,none,none,alpha,none
False,False,none,none,False,completed,none,idle,northwest,none,none,alpha,none
False,False,none,none,False,completed,none,idle,northwest,none,none,alpha,none
False,False,none,none,False,completed,none,idle,northwest,none,none,alpha,none
False,False,none,none,False,completed,none,idle,northwest,none,none,alpha,none
False,False,none,none,False,completed,none,idle,northwest,none,none,alpha,none
False,False,none,none,False,completed,none,idle,northwest,none,none,alpha,none
False,False,none,none,False,completed,none,idle,northwest,none,none,alpha,none
False,False,none,none,False,completed,none,idle,northwest,none,none,alpha,none
False,False,none,none,False,completed,none,idle,northwest,none,none,alpha,none
False,False,none,none,False,completed,none,idle,northwest,none,none,alpha,none
False,False,none,none,False,completed,none,idle,northwest,none,none,alpha,none
False,False,none,none,False,completed,none,idle,northwest,none,none,alpha,none
False,False,none,none,False,completed,none,idle,northwest,none,none,alpha,none
False,False,none,none,False,completed,none,idle,northwest,none,none,alpha,none
False,False,none,none,False,completed,none,idle,northwest,none,none,alpha,none
False,False,none,none,False,completed,none,idle,northwest,none,none,alpha,none
False,False,none,none,False,completed,none,idle,northwest,none,none,alpha,none
False,False,none,none,False,completed,none,idle,northwest,none,none,alpha,none
False,False,none,none,False,completed,none,idle,northwest,none,none,alpha,none
False,False,none,none,False,completed,none,idle,northwest,none,none,alpha,none
False,False,none,none,False,completed,none,idle,northwest,none,none,alpha,none
False,False,none,none,False,completed,none,idle,northwest,none,none,alpha,none
False,False,none,none,False,completed,none,idle,northwest,none,none,alpha,none
False,False,none,none,False,completed,none,idle,northwest,none,none,alpha,none
False,False,none,none,False,completed,none,idle,northwest,none,none,alpha,none
False,False,none,none,False,completed,none,idle,northwest,none,none,alpha,none
False,False,none,none,False,completed,none,idle,northwest,none,none,alpha,none
False,False,none,none,False,completed,none,idle,northwest,none,none,alpha,none
False,False,none,none,False,completed,none,idle,northwest,none,none,alpha,none
False,False,none,none,False,completed,none,idle,northwest,none,none,alpha,none
False,False,none,none,False,completed,none,idle,northwest,none,none,alpha,none
False,False,none,none,False,completed,none,idle,northwest,none,none,alpha,none
False,False,none,none,False,completed,none,idle,northwest,none,none,alpha,none
False,False,none,none,False,completed,none,idle,northwest,none,none,alpha,none
False,False,none,none,False,completed,none,idle,northwest,none,none,alpha,none
False,False,none,none,False,completed,none,idle,northwest,none,none,alpha,none
False,False,none,none,False,completed,none,idle,northwest,none,none,alpha,none
False,False,none,none,False,completed,none,idle,northwest,none,none,alpha,none
False,False,none,none,False,completed,none,idle,northwest,none,none,alpha,none
False,False,none,none,False,completed,none,idle,northwest,none,none,alpha,none
False,False,none,none,False,completed,none,idle,northwest,none,none,alpha,none
False,False,none,none,False,completed,none,idle,northwest,none,none,alpha,none
False,False,none,none,False,completed,none,idle,northwest,none,none,alpha,none
False,False,none,none,False,completed,none,idle,northwest,none,none,alpha,none
False,False,none,none,False,completed,none,idle,northwest,none,none,alpha,none
False,False,none,none,False,completed,none,idle,northwest,none,none,alpha,none
False,False,none,none,False,completed,none,idle,northwest,none,none,alpha,none
False,False,none,none,False,completed,none,idle,northwest,none,none,alpha,none
False,False,none,none,False,completed,none,idle,northwest,none,none,alpha,none
False,False,none,none,False,completed,none,idle,northwest,none,none,alpha,none
False,False,none,none,False,completed,none,idle,northwest,none,none,alpha,none
False,False,none,none,False,completed,none,idle,northwest,none,none,alpha,none
False,False,none,none,False,completed,none,idle,northwest,none,none,alpha,none
False,False,none,none,False,completed,none,idle,northwest,none,none,alpha,none
False,False,none,none,False,completed,none,idle,northwest,none,none,alpha,none
False,False,none,none,False,completed,none,idle,northwest,none,none,alpha,none
False,False,none,none,False,completed,none,idle,northwest,none,none,alpha,none
False,False,none,none,False,none,none,none,none,none,none,alpha,none
False,False,none,none,False,none,none,none,none,none,none,alpha,none
False,False,none,none,False,none,none,idle,south,none,none,alpha,none
False,False,none,none,False,none,none,idle,south,none,none,alpha,none
False,False,none,none,False,none,none,idle,south,none,none,alpha,none
False,False,none,none,False,none,none,idle,south,none,none,alpha,none
False,False,none,none,False,none,none,idle,south,none,none,alpha,none
False,False,none,none,False,none,none,idle,south,none,none,alpha,none
False,False,none,none,False,none,none,idle,south,none,none,alpha,none
False,False,none,none,False,none,none,idle,south,none,none,alpha,none
False,False,none,none,False,none,none,idle,south,none,none,alpha,none
False,False,none,none,False,none,none,idle,south,none,none,alpha,none
False,False,none,none,False,none,none,idle,south,none,none,alpha,none
False,False,none,none,False,none,none,idle,south,none,none,alpha,none
False,False,none,none,False,none,none,idle,south,none,none,alpha,none
False,False,none,none,False,none,none,idle,south,none,none,alpha,none
False,False,none,none,False,none,none,idle,south,none,none,alpha,none
False,False,none,none,False,none,none,idle,south,none,none,alpha,none
False,False,none,none,False,none,none,idle,south,none,none,alpha,none
False,False,none,none,False,none,none,idle,south,none,none,alpha,none
False,False,none,none,False,none,none,idle,south,none,none,alpha,none
False,False,none,none,False,none,none,idle,south,none,none,alpha,none
False,False,none,none,False,none,none,idle,south,none,none,alpha,none
False,False,none,none,False,none,none,idle,south,none,none,alpha,none
False,False,none,none,False,none,none,idle,south,none,none,alpha,none
False,False,none,none,False,none,none,idle,south,none,none,alpha,none
False,False,none,none,False,none,none,idle,south,none,none,alpha,none
False,False,none,none,False,none,none,idle,south,none,none,alpha,none
False,False,none,none,False,none,none,idle,south,none,none,alpha,none
False,False,none,none,False,none,none,idle,south,none,none,alpha,none
False,False,none,none,False,none,none,idle,south,none,none,alpha,none
False,False,none,none,False,none,none,idle,south,none,none,alpha,none
False,False,none,none,False,none,none,idle,south,none,none,alpha,none
False,False,none,none,False,none,none,idle,south,none,none,alpha,none
False,False,none,none,False,none,none,idle,south,none,none,alpha,none
False,False,none,none,False,none,none,idle,south,none,none,alpha,none
False,False,none,none,False,none,none,idle,south,none,none,alpha,none
False,False,none,none,False,none,none,idle,south,none,none,alpha,none
False,False,none,none,False,none,none,idle,south,none,none,alpha,none
False,False,none,none,False,none,none,idle,south,none,none,alpha,none
False,False,none,none,False,none,none,idle,south,none,none,alpha,none
False,False,none,none,False,none,none,idle,south,none,none,alpha,none
False,False,none,none,False,none,none,idle,south,none,none,alpha,none
False,False,none,none,False,none,none,idle,south,none,none,alpha,none
False,False,none,none,False,none,none,idle,south,none,none,alpha,none
False,False,none,none,False,none,none,idle,south,none,none,alpha,none
False,False,none,none,False,none,none,idle,south,none,none,alpha,none
False,False,none,none,False,none,none,idle,south,none,none,alpha,none
False,False,none,none,False,none,none,idle,south,none,none,alpha,none
False,False,none,none,False,none,none,idle,south,none,none,alpha,none
False,False,none,none,False,none,none,idle,south,none,none,alpha,none
False,False,none,none,False,none,none,idle,south,none,none,alpha,none
False,False,none,none,False,none,none,idle,south,none,none,alpha,none
False,False,none,none,False,none,none,idle,south,none,none,alpha,none
False,False,none,none,False,none,none,idle,south,none,none,alpha,none
False,False,none,none,False,none,none,idle,south,none,none,alpha,none
False,False,none,none,False,none,none,idle,south,none,none,alpha,none
False,False,none,none,False,none,none,idle,south,none,none,alpha,none
False,False,none,none,False,none,none,idle,south,none,none,alpha,none
False,False,none,none,False,none,none,idle,south,none,none,alpha,none
False,False,none,none,False,none,none,idle,south,none,none,alpha,none
False,False,none,none,False,none,none,idle,south,none,none,alpha,none
False,False,none,none,False,none,none,idle,south,none,none,alpha,none
False,False,none,none,False,none,none,idle,south,none,none,alpha,none
False,False,none,none,False,none,none,idle,south,none,none,alpha,none
False,False,none,none,False,none,none,idle,south,none,none,alpha,none
False,False,none,none,False,none,none,idle,south,none,none,alpha,none
True,False,none,none,False,none,none,idle,south,none,none,alpha,none
True,False,none,none,False,none,none,idle,south,none,none,alpha,none
True,False,none,none,False,none,none,idle,south,none,none,alpha,none
True,False,none,none,False,in-transit,point0,idle,south,southeast,none,alpha,waypt_survey
True,False,none,none,False,in-transit,point0,idle,south,southeast,none,alpha,waypt_survey
True,False,none,none,False,in-transit,point0,idle,south,southeast,none,alpha,waypt_survey
True,False,none,none,False,in-transit,point0,low,southeast,southeast,none,alpha,waypt_survey
True,False,none,none,False,in-transit,point0,low,southeast,southeast,none,alpha,waypt_survey
True,False,none,none,False,in-transit,point0,moderate,southeast,southeast,none,alpha,waypt_survey
True,False,none,none,False,in-transit,point0,moderate,southeast,southeast,none,alpha,waypt_survey
True,False,none,none,False,in-transit,point0,moderate,southeast,southeast,none,alpha,waypt_survey
True,False,none,none,False,in-transit,point0,moderate,southeast,southeast,none,alpha,waypt_survey
True,False,none,none,False,in-transit,point0,fast,southeast,southeast,none,alpha,waypt_survey
True,False,none,none,False,in-transit,point0,fast,southeast,southeast,none,alpha,waypt_survey
True,False,none,none,False,in-transit,point0,fast,southeast,southeast,none,alpha,waypt_survey
True,False,none,none,False,in-transit,point0,fast,southeast,southeast,none,alpha,waypt_survey
True,False,none,none,False,in-transit,point0,fast,southeast,southeast,none,alpha,waypt_survey
True,False,none,none,False,in-transit,point0,fast,southeast,southeast,none,alpha,waypt_survey
True,False,none,none,False,in-transit,point0,very fast,southeast,southeast,none,alpha,waypt_survey
True,False,none,none,False,in-transit,point0,very fast,southeast,southeast,none,alpha,waypt_survey
True,False,none,none,False,in-transit,point0,very fast,southeast,southeast,none,alpha,waypt_survey
True,False,none,none,False,in-transit,point0,very fast,southeast,southeast,none,alpha,waypt_survey
True,False,none,none,False,in-transit,point0,very fast,southeast,southeast,none,alpha,waypt_survey
True,False,none,none,False,in-transit,point0,very fast,southeast,southeast,none,alpha,waypt_survey
True,False,none,none,False,in-transit,point0,very fast,southeast,southeast,none,alpha,waypt_survey
True,False,none,none,False,in-transit,point0,very fast,southeast,southeast,none,alpha,waypt_survey
True,False,none,none,False,in-transit,point0,very fast,southeast,southeast,none,alpha,waypt_survey
True,False,none,none,False,in-transit,point0,very fast,southeast,southeast,none,alpha,waypt_survey
True,False,none,none,False,in-transit,point0,very fast,southeast,southeast,none,alpha,waypt_survey
True,False,none,none,False,in-transit,point0,very fast,southeast,southeast,none,alpha,waypt_survey
True,False,none,none,False,in-transit,point0,very fast,southeast,southeast,none,alpha,waypt_survey
True,False,none,none,False,in-transit,point0,very fast,southeast,southeast,none,alpha,waypt_survey
True,False,none,none,False,in-transit,point0,very fast,southeast,southeast,none,alpha,waypt_survey
True,False,none,none,False,in-transit,point0,very fast,southeast,southeast,none,alpha,waypt_survey
True,False,none,none,False,in-transit,point0,very fast,southeast,southeast,none,alpha,waypt_survey
True,False,none,none,False,in-transit,point0,very fast,southeast,southeast,none,alpha,waypt_survey
True,False,none,none,False,in-transit,point0,very fast,southeast,southeast,none,alpha,waypt_survey
True,False,none,none,False,in-transit,point0,very fast,southeast,southeast,none,alpha,waypt_survey
True,False,none,none,False,in-transit,point0,very fast,southeast,southeast,none,alpha,waypt_survey
True,False,none,none,False,in-transit,point0,very fast,southeast,southeast,none,alpha,waypt_survey
True,False,none,none,False,in-transit,point0,very fast,southeast,southeast,none,alpha,waypt_survey
True,False,none,none,False,in-transit,point0,very fast,southeast,southeast,none,alpha,waypt_survey
True,False,none,none,False,in-transit,point0,very fast,southeast,southeast,none,alpha,waypt_survey
True,False,none,none,False,in-transit,point0,very fast,southeast,southeast,none,alpha,waypt_survey
True,False,none,none,False,in-transit,point0,very fast,southeast,southeast,none,alpha,waypt_survey
True,False,none,none,False,in-transit,point0,very fast,southeast,southeast,none,alpha,waypt_survey
True,False,none,none,False,in-transit,point0,very fast,southeast,southeast,none,alpha,waypt_survey
True,False,none,none,False,in-transit,point0,very fast,southeast,southeast,none,alpha,waypt_survey
True,False,none,none,False,in-transit,point0,very fast,southeast,southeast,none,alpha,waypt_survey
True,False,none,none,False,in-transit,point0,very fast,southeast,southeast,none,alpha,waypt_survey
True,False,none,none,False,in-transit,point0,very fast,southeast,southeast,none,alpha,waypt_survey
True,False,none,none,False,in-transit,point0,very fast,southeast,southeast,none,alpha,waypt_survey
True,False,none,none,False,in-transit,point0,very fast,southeast,southeast,none,alpha,waypt_survey
True,False,none,none,False,in-transit,point0,very fast,southeast,southeast,none,alpha,waypt_survey
True,False,none,none,False,in-transit,point0,very fast,southeast,southeast,none,alpha,waypt_survey
True,False,none,none,False,in-transit,point0,very fast,southeast,southeast,none,alpha,waypt_survey
True,False,none,none,False,in-transit,point0,very fast,southeast,southeast,none,alpha,waypt_survey
True,False,none,none,False,in-transit,point0,very fast,southeast,southeast,none,alpha,waypt_survey
True,False,none,none,False,in-transit,point0,very fast,southeast,southeast,none,alpha,waypt_survey
True,False,none,none,False,in-transit,point0,very fast,southeast,southeast,none,alpha,waypt_survey
True,False,none,none,False,in-transit,point0,very fast,southeast,southeast,none,alpha,waypt_survey
True,False,none,none,False,in-transit,point0,very fast,southeast,southeast,none,alpha,waypt_survey
True,False,none,none,False,in-transit,point0,very fast,southeast,southeast,none,alpha,waypt_survey
True,False,none,none,False,in-transit,point0,very fast,southeast,southeast,none,alpha,waypt_survey
True,False,none,none,False,in-transit,point0,very fast,southeast,southeast,none,alpha,waypt_survey
True,False,none,none,False,in-transit,point0,very fast,southeast,southeast,none,alpha,waypt_survey
True,False,none,none,False,in-transit,point0,very fast,southeast,southeast,none,alpha,waypt_survey
True,False,none,none,False,in-transit,point0,very fast,southeast,southeast,none,alpha,waypt_survey
True,False,none,none,False,in-transit,point0,very fast,southeast,southeast,none,alpha,waypt_survey
True,False,none,none,False,in-transit,point0,very fast,southeast,southeast,none,alpha,waypt_survey
True,False,none,none,False,in-transit,point0,max speed,southeast,southeast,none,alpha,waypt_survey
True,False,none,none,False,in-transit,point0,max speed,southeast,southeast,none,alpha,waypt_survey
True,False,none,none,False,in-transit,point0,max speed,southeast,southeast,none,alpha,waypt_survey
True,False,none,none,False,in-transit,point0,max speed,southeast,southeast,none,alpha,waypt_survey
True,False,none,none,False,in-transit,point0,max speed,southeast,southeast,none,alpha,waypt_survey
True,False,none,none,False,in-transit,point0,max speed,southeast,southeast,none,alpha,waypt_survey
True,False,none,none,False,in-transit,point0,max speed,southeast,southeast,none,alpha,waypt_survey
True,False,none,none,False,in-transit,point0,max speed,southeast,southeast,none,alpha,waypt_survey
True,False,none,none,False,in-transit,point0,max speed,southeast,southeast,none,alpha,waypt_survey
True,False,none,none,False,in-transit,point0,max speed,southeast,southeast,none,alpha,waypt_survey
True,False,none,none,False,in-transit,point0,max speed,southeast,southeast,none,alpha,waypt_survey
True,False,none,none,False,in-transit,point0,max speed,southeast,southeast,none,alpha,waypt_survey
True,False,none,none,False,in-transit,point0,max speed,southeast,southeast,none,alpha,waypt_survey
True,False,none,none,False,in-transit,point0,max speed,southeast,southeast,none,alpha,waypt_survey
True,False,none,none,False,in-transit,point0,max speed,southeast,southeast,none,alpha,waypt_survey
True,False,none,none,False,in-transit,point0,max speed,southeast,southeast,none,alpha,waypt_survey
True,False,none,none,False,in-transit,point0,max speed,southeast,southeast,none,alpha,waypt_survey
True,False,none,none,False,in-transit,point0,max speed,southeast,southeast,none,alpha,waypt_survey
True,False,none,none,False,in-transit,point0,max speed,southeast,southeast,none,alpha,waypt_survey
True,False,none,none,False,in-transit,point0,max speed,southeast,southeast,none,alpha,waypt_survey
True,False,none,none,False,in-transit,point0,max speed,southeast,southeast,none,alpha,waypt_survey
True,False,none,none,False,in-transit,point0,max speed,southeast,southeast,none,alpha,waypt_survey
True,False,none,none,False,in-transit,point0,max speed,southeast,southeast,none,alpha,waypt_survey
